,predicted_data,actual_data
2315,2.7408197e-11,0
2316,2.7408197e-11,0
2317,2.7408197e-11,0
2318,2.7408197e-11,0
2319,2.7408197e-11,0
2320,2.7408197e-11,0
2321,2.7408197e-11,0
2322,2.7408197e-11,0
2323,2.7408197e-11,0
2324,2.7408197e-11,0
2325,2.7408197e-11,0
2326,2.7408197e-11,0
2327,2.7408197e-11,0
2328,2.7408197e-11,0
2329,2.7408197e-11,0
2330,2.7408197e-11,0
2331,2.7408197e-11,0
2332,2.7408197e-11,0
2333,2.7408197e-11,0
2334,2.7408197e-11,0
2335,2.7408197e-11,0
2336,2.7408197e-11,0
2337,2.7408197e-11,0
2338,2.7408197e-11,0
2339,2.7408197e-11,0
2340,2.7408197e-11,0
2341,2.7408197e-11,0
2342,2.7408197e-11,0
2343,2.7408197e-11,0
2344,2.7408197e-11,0
2345,2.7408197e-11,0
2346,2.7408197e-11,0
2347,2.7408197e-11,0
2348,2.7408197e-11,0
2349,2.7408197e-11,0
2350,2.7408197e-11,0
2351,2.7408197e-11,0
2352,2.7408197e-11,0
2353,2.7408197e-11,0
2354,2.7408197e-11,0
2355,2.7408197e-11,0
2356,2.7408197e-11,0
2357,2.7408197e-11,0
2358,2.7408197e-11,0
2359,2.7408197e-11,0
2360,2.7408197e-11,0
2361,2.7408197e-11,0
2362,2.7408197e-11,0
2363,2.7408197e-11,0
2364,2.7408197e-11,0
2365,2.7408197e-11,0
2366,2.7408197e-11,0
2367,2.7408197e-11,0
2368,2.7408197e-11,0
2369,2.7408197e-11,0
2370,2.7408197e-11,0
2371,2.7408197e-11,0
2372,2.7408197e-11,0
2373,2.7408197e-11,0
2374,2.7408197e-11,0
2375,2.7408197e-11,0
2376,2.7408197e-11,0
2377,2.7408197e-11,0
2378,2.7408197e-11,0
2379,2.7408197e-11,0
2380,2.7408197e-11,0
2381,2.7408197e-11,0
2382,2.7408197e-11,0
2383,2.7408197e-11,0
2384,2.7408197e-11,0
2385,2.7408197e-11,0
2386,2.7408197e-11,0
2387,2.7408197e-11,0
2388,2.7408197e-11,0
2389,2.7408197e-11,0
2390,2.7408197e-11,0
2391,2.7408197e-11,0
2392,2.7408197e-11,0
2393,2.7408197e-11,0
2394,2.7408197e-11,0
2395,2.7408197e-11,0
2396,2.7408197e-11,0
2397,2.7408197e-11,0
2398,2.7408197e-11,0
2399,2.7408197e-11,0
2400,2.7408197e-11,0
2401,2.7408197e-11,0
2402,2.7408197e-11,0
2403,2.7408197e-11,0
2404,2.7408197e-11,0
2405,2.7408197e-11,0
2406,2.7408197e-11,0
2407,2.7408197e-11,0
2408,2.7408197e-11,0
2409,2.7408197e-11,0
2410,2.7408197e-11,0
2411,2.7408197e-11,0
2412,2.7408197e-11,0
2413,2.7408197e-11,0
2414,2.7408197e-11,0
2415,2.7408197e-11,0
2416,2.7408197e-11,0
2417,2.7408197e-11,0
2418,2.7408197e-11,0
2419,2.7408197e-11,0
2420,2.7408197e-11,0
2421,2.7408197e-11,0
2422,2.7408197e-11,0
2423,2.7408197e-11,0
2424,2.7408197e-11,0
2425,2.7408197e-11,0
2426,2.7408197e-11,0
2427,2.7408197e-11,0
2428,2.7408197e-11,0
2429,2.7408197e-11,0
2430,2.7408197e-11,0
2431,2.7408197e-11,0
2432,2.7408197e-11,0
2433,2.7408197e-11,0
2434,2.7408197e-11,0
2435,2.7408197e-11,0
2436,2.7408197e-11,0
2437,2.7408197e-11,0
2438,2.7408197e-11,0
2439,2.7408197e-11,0
2440,2.7408197e-11,0
2441,2.7408197e-11,0
2442,2.7408197e-11,0
2443,2.7408197e-11,0
2444,2.7408197e-11,0
2445,2.7408197e-11,0
2446,2.7408197e-11,0
2447,2.7408197e-11,0
2448,2.7408197e-11,0
2449,2.7408197e-11,0
2450,2.7408197e-11,0
2451,2.7408197e-11,0
2452,2.7408197e-11,0
2453,2.7408197e-11,0
2454,2.7408197e-11,0
2455,2.7408197e-11,0
2456,2.7408197e-11,0
2457,2.7408197e-11,0
2458,2.7408197e-11,0
2459,2.7408197e-11,0
2460,2.7408197e-11,0
2461,2.7408197e-11,0
2462,2.7408197e-11,0
2463,2.7408197e-11,0
2464,2.7408197e-11,0
2465,2.7408197e-11,0
2466,2.7408197e-11,0
2467,2.7408197e-11,0
2468,2.7408197e-11,0
2469,2.7408197e-11,0
2470,2.7408197e-11,0
2471,2.7408197e-11,0
2472,0.7343348,0
2473,0.7343348,0
2474,0.7343348,0
2475,0.7343348,0
2476,0.7343348,0
2477,0.7343348,0
2478,0.7343348,0
2479,0.7343348,0
2480,0.7343348,0
2481,0.7343348,0
2482,0.7343348,0
2483,0.7343348,0
2484,0.7343348,0
2485,0.7343348,0
2486,0.7343348,0
2487,0.7343348,0
2488,0.7343348,0
2489,0.7343348,0
2490,0.7343348,0
2491,0.7343348,0
2492,0.7343348,0
2493,0.7343348,0
2494,0.7343348,0
2495,0.7343348,0
2496,0.7343348,0
2497,0.7343348,0
2498,0.7343348,0
2499,0.7343348,0
2500,0.7343348,0
2501,0.7343348,0
2502,0.7343348,0
2503,0.7343348,0
2504,0.7343348,0
2505,0.7343348,0
2506,0.7343348,0
2507,0.7343348,0
2508,0.7343348,0
2509,0.7343348,0
2510,0.7343348,0
2511,0.7343348,0
2512,0.7343348,0
2513,0.7343348,0
2514,0.7343348,0
2515,0.7343348,0
2516,0.7343348,0
2517,0.7343348,0
2518,0.7343348,0
2519,0.7343348,0
2520,0.7343348,0
2521,0.7343348,0
2522,0.7343348,0
2523,0.7343348,0
2524,0.7343348,0
2525,0.7343348,0
2526,0.7343348,0
2527,0.7343348,0
2528,0.7343348,0
2529,0.7343348,0
2530,0.7343348,0
2531,0.7343348,0
2532,0.7343348,0
2533,0.7343348,0
2534,0.7343348,0
2535,0.7343348,0
2536,0.7343348,0
2537,0.7343348,0
2538,0.7343348,0
2539,0.7343348,0
2540,0.7343348,0
2541,0.7343348,0
2542,0.7343348,0
2543,0.7343348,0
2544,0.7343348,0
2545,0.7343348,0
2546,0.7343348,0
2547,0.7343348,0
2548,0.7343348,0
2549,0.7343348,0
2550,0.7343348,0
2551,0.7343348,0
2552,0.7343348,0
2553,0.7343348,0
2554,0.7343348,0
2555,0.7343348,0
2556,0.7343348,0
2557,0.7343348,0
2558,0.7343348,0
2559,0.7343348,0
2560,0.7343348,0
2561,0.7343348,0
2562,0.7343348,0
2563,0.7343348,0
2564,0.7343348,0
2565,0.7343348,0
2566,0.7343348,0
2567,0.7343348,0
2568,0.7343348,0
2569,0.7343348,0
2570,0.7343348,0
2571,0.7343348,0
2572,0.7343348,0
2573,0.7343348,0
2574,0.7343348,0
2575,0.7343348,0
2576,0.7343348,0
2577,0.7343348,0
2578,0.7343348,0
2579,0.7343348,0
2580,0.7343348,0
2581,0.7343348,0
2582,0.7343348,0
2583,0.7343348,0
2584,0.7343348,0
2585,0.7343348,0
2586,0.7343348,0
2587,0.7343348,0
2588,0.7343348,0
2589,0.7343348,0
2590,0.7343348,0
2591,0.7343348,0
2592,0.7343348,0
2593,0.7343348,0
2594,0.7343348,0
2595,0.7343348,0
2596,0.7343348,0
2597,0.7343348,0
2598,0.7343348,0
2599,0.7343348,0
2600,0.7343348,0
2601,0.7343348,0
2602,0.7343348,0
2603,0.7343348,0
2604,0.7343348,0
2605,0.7343348,0
2606,0.7343348,0
2607,0.7343348,0
2608,0.7343348,0
2609,0.7343348,0
2610,0.7343348,0
2611,0.7343348,0
2612,0.7343348,0
2613,0.7343348,0
2614,0.7343348,0
2615,0.7343348,0
2616,0.7343348,0
2617,0.7343348,0
2618,0.7343348,0
2619,0.7343348,0
2620,0.7343348,0
2621,0.7343348,0
2622,0.7343348,0
2623,0.7343348,0
2624,0.7343348,0
2625,0.7343348,0
2626,0.7343348,0
2627,0.7343348,0
2628,0.7343348,0
2629,0.7343348,0
2630,0.7343348,1
2631,0.7343348,1
2632,0.7343348,1
2633,0.7343348,1
2634,0.7343348,1
2635,0.7343348,1
2636,0.7343348,1
2637,0.7343348,1
2638,0.7343348,1
2639,0.7343348,1
2640,0.7343348,1
2641,0.7343348,1
2642,0.7343348,1
2643,0.7343348,1
2644,0.7343348,1
2645,0.7343348,1
2646,0.7343348,1
2647,0.7343348,1
2648,0.7343348,1
2649,0.7343348,1
2650,0.7343348,1
2651,0.7343348,1
2652,0.7343348,1
2653,0.7343348,1
2654,0.7343348,1
2655,0.7343348,1
2656,0.7343348,1
2657,0.7343348,1
2658,0.7343348,1
2659,0.7343348,1
2660,0.7343348,1
2661,0.7343348,1
2662,0.7343348,1
2663,0.7343348,1
2664,0.7343348,1
2665,0.7343348,1
2666,0.7343348,1
2667,0.7343348,1
2668,0.7343348,1
2669,0.7343348,1
2670,0.7343348,1
2671,0.7343348,1
2672,0.7343348,1
2673,0.7343348,1
2674,0.7343348,1
2675,0.7343348,1
2676,0.7343348,1
2677,0.7343348,1
2678,0.7343348,1
2679,0.7343348,1
2680,0.7343348,1
2681,0.7343348,1
2682,0.7343348,1
2683,0.7343348,1
2684,0.7343348,1
2685,0.7343348,1
2686,0.7343348,1
2687,0.7343348,1
2688,0.7343348,1
2689,0.7343348,1
2690,0.7343348,1
2691,0.7343348,1
2692,0.7343348,1
2693,0.7343348,1
2694,0.7343348,1
2695,0.7343348,1
2696,0.7343348,1
2697,0.7343348,1
2698,0.7343348,1
2699,0.7343348,1
2700,0.7343348,1
2701,0.7343348,1
2702,0.7343348,1
2703,0.7343348,1
2704,0.7343348,1
2705,0.7343348,1
2706,0.7343348,1
2707,0.7343348,1
2708,0.7343348,1
2709,0.7343348,1
2710,0.7343348,1
2711,0.7343348,1
2712,0.7343348,1
2713,0.7343348,1
2714,0.7343348,1
2715,0.7343348,1
2716,0.7343348,1
2717,0.7343348,1
2718,0.7343348,1
2719,0.7343348,1
2720,0.7343348,1
2721,0.7343348,1
2722,0.7343348,1
2723,0.7343348,1
2724,0.7343348,1
2725,0.7343348,1
2726,0.7343348,1
2727,0.7343348,1
2728,0.7343348,1
2729,0.7343348,1
2730,0.7343348,1
2731,0.7343348,1
2732,0.7343348,1
2733,0.7343348,1
2734,0.7343348,1
2735,0.7343348,1
2736,0.7343348,1
2737,0.7343348,1
2738,0.7343348,1
2739,0.7343348,1
2740,0.7343348,1
2741,0.7343348,1
2742,0.7343348,1
2743,0.7343348,1
2744,0.7343348,1
2745,0.7343348,1
2746,0.7343348,1
2747,0.7343348,1
2748,0.7343348,1
2749,0.7343348,1
2750,0.7343348,1
2751,0.7343348,1
2752,0.7343348,1
2753,0.7343348,1
2754,0.7343348,1
2755,0.7343348,1
2756,0.7343348,1
2757,0.7343348,1
2758,0.7343348,1
2759,0.7343348,1
2760,0.7343348,1
2761,0.7343348,1
2762,0.7343348,1
2763,0.7343348,1
2764,0.7343348,1
2765,0.7343348,1
2766,0.7343348,1
2767,0.7343348,1
2768,0.7343348,1
2769,0.7343348,1
2770,0.7343348,1
2771,0.7343348,1
2772,0.7343348,1
2773,0.7343348,1
2774,0.7343348,1
2775,0.7343348,1
2776,0.7343348,1
2777,0.7343348,1
2778,0.7343348,1
2779,0.7343348,1
2780,0.7343348,1
2781,0.7343348,1
2782,0.7343348,1
2783,0.7343348,1
2784,0.7343348,1
2785,0.7343348,1
2786,0.7343348,1
2787,0.7343348,1
2788,0.7343348,1
2789,0.7343348,1
2790,0.7343348,1
2791,0.7343348,1
2792,0.7343348,1
2793,0.7343348,1
2794,0.7343348,1
2795,0.7343348,1
2796,0.7343348,1
2797,0.7343348,1
2798,0.7343348,1
2799,0.7343348,1
2800,0.7343348,1
2801,0.7343348,1
2802,0.7343348,1
2803,0.7343348,1
2804,0.7343348,1
2805,0.7343348,1
2806,0.7343348,1
2807,0.7343348,1
2808,0.7343348,1
2809,0.7343348,1
2810,0.7343348,1
2811,0.7343348,1
2812,0.7343348,1
2813,0.7343348,1
2814,0.7343348,1
2815,0.7343348,1
2816,0.7343348,1
2817,0.7343348,1
2818,0.7343348,1
2819,0.7343348,1
2820,0.7343348,1
2821,0.7343348,1
2822,0.7343348,1
2823,0.7343348,1
2824,0.7343348,1
2825,0.7343348,1
2826,0.7343348,1
2827,0.7343348,1
2828,0.7343348,1
2829,0.7343348,1
2830,0.7343348,1
2831,0.7343348,1
2832,0.7343348,1
2833,0.7343348,1
2834,0.7343348,1
2835,0.7343348,1
2836,0.7343348,1
2837,0.7343348,1
2838,0.7343348,1
2839,0.7343348,1
2840,0.7343348,1
2841,0.7343348,1
2842,0.7343348,1
2843,0.7343348,1
2844,0.7343348,1
2845,0.7343348,1
2846,0.7343348,1
2847,0.7343348,1
2848,0.7343348,1
2849,0.7343348,1
2850,0.7343348,1
2851,0.7343348,1
2852,0.7343348,1
2853,0.7343348,1
2854,0.7343348,1
2855,0.7343348,1
2856,0.7343348,1
2857,0.7343348,1
2858,0.7343348,1
2859,0.7343348,1
2860,0.7343348,1
2861,0.7343348,1
2862,0.7343348,1
2863,0.7343348,1
2864,0.7343348,1
2865,0.7343348,1
2866,0.7343348,1
2867,0.7343348,1
2868,0.7343348,1
2869,0.7343348,1
2870,0.7343348,1
2871,0.7343348,1
2872,0.7343348,1
2873,0.7343348,1
2874,0.7343348,1
2875,0.7343348,1
2876,0.7343348,1
2877,0.7343348,1
2878,0.7343348,1
2879,0.7343348,1
2880,0.7343348,1
2881,0.7343348,1
2882,0.7343348,1
2883,0.7343348,1
2884,0.7343348,1
2885,0.7343348,1
2886,0.7343348,1
2887,0.7343348,1
2888,0.7343348,1
2889,0.7343348,1
2890,0.7343348,1
2891,0.7343348,1
2892,0.7343348,1
2893,0.7343348,1
2894,0.7343348,1
2895,0.7343348,1
2896,0.7343348,1
2897,0.7343348,1
2898,0.7343348,1
2899,0.7343348,1
2900,0.7343348,1
2901,0.7343348,1
2902,0.7343348,1
2903,0.7343348,1
2904,0.7343348,1
2905,0.7343348,1
2906,0.7343348,1
2907,0.7343348,1
2908,0.7343348,1
2909,0.7343348,1
2910,0.7343348,1
2911,0.7343348,1
2912,0.7343348,1
2913,0.7343348,1
2914,0.7343348,1
2915,0.7343348,1
2916,0.7343348,1
2917,0.7343348,1
2918,0.7343348,1
2919,0.7343348,1
2920,0.7343348,1
2921,0.7343348,1
2922,0.7343348,1
2923,0.7343348,1
2924,0.7343348,1
2925,0.7343348,1
2926,0.7343348,1
2927,0.7343348,1
2928,0.7343348,1
2929,0.7343348,1
2930,0.7343348,1
2931,0.7343348,1
2932,0.7343348,1
2933,0.7343348,1
2934,0.7343348,1
2935,0.7343348,1
2936,0.7343348,1
2937,0.7343348,1
2938,0.7343348,1
2939,0.7343348,1
2940,0.7343348,1
2941,0.7343348,1
2942,0.7343348,1
2943,0.7343348,1
2944,0.7343348,1
2945,0.7343348,1
2946,0.7343348,1
2947,0.7343348,1
2948,0.7343348,1
2949,0.7343348,1
2950,0.7343348,1
2951,0.7343348,1
2952,0.7343348,1
2953,0.7343348,1
2954,0.7343348,1
2955,0.7343348,1
2956,0.7343348,1
2957,0.7343348,1
2958,0.7343348,1
2959,0.7343348,1
2960,0.7343348,1
2961,0.7343348,1
2962,0.7343348,1
2963,0.7343348,1
2964,0.7343348,1
2965,0.7343348,1
2966,0.7343348,1
2967,0.7343348,1
2968,0.7343348,1
2969,0.7343348,1
2970,0.7343348,1
2971,0.7343348,1
2972,0.7343348,1
2973,0.7343348,1
2974,0.7343348,1
2975,0.7343348,1
2976,0.7343348,1
2977,0.7343348,1
2978,0.7343348,1
2979,0.7343348,1
2980,0.7343348,1
2981,0.7343348,1
2982,0.7343348,1
2983,0.7343348,1
2984,0.7343348,1
2985,0.7343348,1
2986,0.7343348,1
2987,0.7343348,1
2988,0.7343348,1
2989,0.7343348,1
2990,0.7343348,1
2991,0.7343348,1
2992,0.7343348,1
2993,0.7343348,1
2994,0.7343348,1
2995,0.7343348,1
2996,0.7343348,1
2997,0.7343348,1
2998,0.7343348,1
2999,0.7343348,1
3000,0.7343348,1
3001,0.7343348,1
3002,0.7343348,1
3003,0.7343348,1
3004,0.7343348,1
3005,0.7343348,1
3006,0.7343348,1
3007,0.7343348,1
3008,0.7343348,1
3009,0.7343348,1
3010,0.7343348,1
3011,0.7343348,1
3012,0.7343348,1
3013,0.7343348,1
3014,0.7343348,1
3015,0.7343348,1
3016,0.7343348,1
3017,0.7343348,1
3018,0.7343348,1
3019,0.7343348,1
3020,0.7343348,1
3021,0.7343348,1
3022,0.7343348,1
3023,0.7343348,1
3024,0.7343348,1
3025,0.7343348,1
3026,0.7343348,1
3027,0.7343348,1
3028,0.7343348,1
3029,0.7343348,1
3030,0.7343348,1
3031,0.7343348,1
3032,0.7343348,1
3033,0.7343348,1
3034,0.7343348,1
3035,0.7343348,1
3036,0.7343348,1
3037,0.7343348,1
3038,0.7343348,1
3039,0.7343348,1
3040,0.7343348,1
3041,0.7343348,1
3042,0.7343348,1
3043,0.7343348,1
3044,0.7343348,1
3045,0.7343348,1
3046,0.7343348,1
3047,0.7343348,1
3048,0.7343348,1
3049,0.7343348,1
3050,0.7343348,1
3051,0.7343348,1
3052,0.7343348,1
3053,0.7343348,1
3054,0.7343348,1
3055,0.7343348,1
3056,0.7343348,1
3057,0.7343348,1
3058,0.7343348,1
3059,0.7343348,1
3060,0.7343348,1
3061,0.7343348,1
3062,0.7343348,1
3063,0.7343348,1
3064,0.7343348,1
3065,0.7343348,1
3066,0.7343348,1
3067,0.7343348,1
3068,0.7343348,1
3069,0.7343348,1
3070,0.7343348,1
3071,0.7343348,1
3072,0.7343348,1
3073,0.7343348,1
3074,0.7343348,1
3075,0.7343348,1
3076,0.7343348,1
3077,0.7343348,1
3078,0.7343348,1
3079,0.7343348,1
3080,0.7343348,1
3081,0.7343348,1
3082,0.7343348,1
3083,0.7343348,1
3084,0.7343348,1
3085,0.7343348,1
3086,0.7343348,1
3087,0.7343348,1
3088,0.7343348,1
3089,0.7343348,1
3090,0.7343348,1
3091,0.7343348,1
3092,0.7343348,1
3093,0.7343348,1
3094,0.7343348,1
3095,0.7343348,1
3096,0.7343348,1
3097,0.7343348,1
3098,0.7343348,1
3099,0.7343348,1
3100,0.7343348,1
3101,0.7343348,1
3102,0.7343348,1
3103,0.7343348,1
3104,0.7343348,1
3105,0.7343348,1
3106,0.7343348,1
3107,0.7343348,1
3108,0.7343348,1
3109,0.7343348,1
3110,0.7343348,1
3111,0.7343348,1
3112,0.7343348,1
3113,0.7343348,1
3114,0.7343348,1
3115,0.7343348,1
3116,0.7343348,1
3117,0.7343348,1
3118,0.7343348,1
3119,0.7343348,1
3120,0.7343348,1
3121,0.7343348,1
3122,0.7343348,1
3123,0.7343348,1
3124,0.7343348,1
3125,0.7343348,1
3126,0.7343348,1
3127,0.7343348,1
3128,0.7343348,1
3129,0.7343348,1
3130,0.7343348,1
3131,0.7343348,1
3132,0.7343348,1
3133,0.7343348,1
3134,0.7343348,1
3135,0.7343348,1
3136,0.7343348,1
3137,0.7343348,1
3138,0.7343348,1
3139,0.7343348,1
3140,0.7343348,1
3141,0.7343348,1
3142,0.7343348,1
3143,0.7343348,1
3144,0.7343348,1
3145,0.7343348,1
3146,0.7343348,1
3147,0.7343348,1
3148,0.7343348,1
3149,0.7343348,1
3150,0.7343348,1
3151,0.7343348,1
3152,0.7343348,1
3153,0.7343348,1
3154,0.7343348,1
3155,0.7343348,1
3156,0.7343348,1
3157,0.7343348,1
3158,0.7343348,1
3159,0.7343348,1
3160,0.7343348,1
3161,0.7343348,1
3162,0.7343348,1
3163,0.7343348,1
3164,0.7343348,1
3165,0.7343348,1
3166,0.7343348,1
3167,0.7343348,1
3168,0.7343348,1
3169,0.7343348,1
3170,0.7343348,1
3171,0.7343348,1
3172,0.7343348,1
3173,0.7343348,1
3174,0.7343348,1
3175,0.7343348,1
3176,0.7343348,1
3177,0.7343348,1
3178,0.7343348,1
3179,0.7343348,1
3180,0.7343348,1
3181,0.7343348,1
3182,0.7343348,1
3183,0.7343348,1
3184,0.7343348,1
3185,0.7343348,1
3186,0.7343348,1
3187,0.7343348,1
3188,0.7343348,1
3189,0.7343348,1
3190,0.7343348,1
3191,0.7343348,1
3192,0.7343348,1
3193,0.7343348,1
3194,0.7343348,1
3195,0.7343348,1
3196,0.7343348,1
3197,0.7343348,1
3198,0.7343348,1
3199,0.7343348,0
3200,0.7343348,0
3201,0.7343348,0
3202,0.7343348,0
3203,0.7343348,0
3204,0.7343348,0
3205,0.7343348,0
3206,0.7343348,0
3207,0.7343348,0
3208,0.7343348,0
3209,0.7343348,0
3210,0.7343348,0
3211,0.7343348,0
3212,0.7343348,0
3213,0.7343348,0
3214,0.7343348,0
3215,0.7343348,0
3216,0.7343348,0
3217,0.7343348,0
3218,0.7343348,0
3219,0.7343348,0
3220,0.7343348,0
3221,0.7343348,0
3222,0.7343348,0
3223,0.7343348,0
3224,0.7343348,0
3225,0.7343348,0
3226,0.7343348,0
3227,0.7343348,0
3228,0.7343348,0
3229,0.7343348,0
3230,0.7343348,0
3231,0.7343348,0
3232,0.7343348,0
3233,0.7343348,0
3234,0.7343348,0
3235,0.7343348,0
3236,0.7343348,0
3237,0.7343348,0
3238,0.7343348,0
3239,0.7343348,0
3240,0.7343348,0
3241,0.7343348,0
3242,0.7343348,0
3243,0.7343348,0
3244,0.7343348,0
3245,0.7343348,0
3246,0.7343348,0
3247,0.7343348,0
3248,0.7343348,0
3249,0.7343348,0
3250,0.7343348,0
3251,0.7343348,0
3252,2.7408197e-11,0
3253,2.7408197e-11,0
3254,2.7408197e-11,0
3255,2.7408197e-11,0
3256,2.7408197e-11,0
3257,2.7408197e-11,0
3258,2.7408197e-11,0
3259,2.7408197e-11,0
3260,2.7408197e-11,0
3261,2.7408197e-11,0
3262,2.7408197e-11,0
3263,2.7408197e-11,0
3264,2.7408197e-11,0
3265,2.7408197e-11,0
3266,2.7408197e-11,0
3267,2.7408197e-11,0
3268,2.7408197e-11,0
3269,2.7408197e-11,0
3270,2.7408197e-11,0
3271,2.7408197e-11,0
3272,2.7408197e-11,0
3273,2.7408197e-11,0
3274,2.7408197e-11,0
3275,2.7408197e-11,0
3276,2.7408197e-11,0
3277,2.7408197e-11,0
3278,2.7408197e-11,0
3279,2.7408197e-11,0
3280,2.7408197e-11,0
3281,2.7408197e-11,0
3282,2.7408197e-11,0
3283,2.7408197e-11,0
3284,2.7408197e-11,0
3285,2.7408197e-11,0
3286,2.7408197e-11,0
3287,2.7408197e-11,0
3288,2.7408197e-11,0
3289,2.7408197e-11,0
3290,2.7408197e-11,0
3291,2.7408197e-11,0
3292,2.7408197e-11,0
3293,2.7408197e-11,0
3294,2.7408197e-11,0
3295,2.7408197e-11,0
3296,2.7408197e-11,0
3297,2.7408197e-11,0
3298,2.7408197e-11,0
3299,2.7408197e-11,0
3300,2.7408197e-11,0
3301,2.7408197e-11,0
3302,2.7408197e-11,0
3303,2.7408197e-11,0
3304,2.7408197e-11,0
3305,2.7408197e-11,0
3306,2.7408197e-11,0
3307,2.7408197e-11,0
3308,2.7408197e-11,0
3309,2.7408197e-11,0
3310,2.7408197e-11,0
3311,2.7408197e-11,0
3312,2.7408197e-11,0
3313,2.7408197e-11,0
3314,2.7408197e-11,0
3315,2.7408197e-11,0
3316,2.7408197e-11,0
3317,2.7408197e-11,0
3318,2.7408197e-11,0
3319,2.7408197e-11,0
3320,2.7408197e-11,0
3321,2.7408197e-11,0
3322,2.7408197e-11,0
3323,2.7408197e-11,0
3324,2.7408197e-11,0
3325,2.7408197e-11,0
3326,2.7408197e-11,0
3327,2.7408197e-11,0
3328,2.7408197e-11,0
3329,2.7408197e-11,0
3330,2.7408197e-11,0
3331,2.7408197e-11,0
3332,2.7408197e-11,0
3333,2.7408197e-11,0
3334,2.7408197e-11,0
3335,2.7408197e-11,0
3336,2.7408197e-11,0
3337,2.7408197e-11,0
3338,2.7408197e-11,0
3339,2.7408197e-11,0
3340,2.7408197e-11,0
3341,2.7408197e-11,0
3342,2.7408197e-11,0
3343,2.7408197e-11,0
3344,2.7408197e-11,0
3345,2.7408197e-11,0
3346,2.7408197e-11,0
3347,2.7408197e-11,0
3348,2.7408197e-11,0
3349,2.7408197e-11,0
3350,2.7408197e-11,0
3351,2.7408197e-11,0
3352,2.7408197e-11,0
3353,2.7408197e-11,0
3354,2.7408197e-11,0
3355,2.7408197e-11,0
3356,2.7408197e-11,0
3357,2.7408197e-11,0
3358,2.7408197e-11,0
3359,2.7408197e-11,0
3360,2.7408197e-11,0
3361,2.7408197e-11,0
3362,2.7408197e-11,0
3363,2.7408197e-11,0
3364,2.7408197e-11,0
3365,2.7408197e-11,0
3366,2.7408197e-11,0
3367,2.7408197e-11,0
3368,2.7408197e-11,0
3369,2.7408197e-11,0
3370,2.7408197e-11,0
3371,2.7408197e-11,0
3372,2.7408197e-11,0
3373,2.7408197e-11,0
3374,2.7408197e-11,0
3375,2.7408197e-11,0
3376,2.7408197e-11,0
3377,2.7408197e-11,0
3378,2.7408197e-11,0
3379,2.7408197e-11,0
3380,2.7408197e-11,0
3381,2.7408197e-11,0
3382,2.7408197e-11,0
3383,2.7408197e-11,0
3384,2.7408197e-11,0
3385,2.7408197e-11,0
3386,2.7408197e-11,0
3387,2.7408197e-11,0
3388,2.7408197e-11,0
3389,2.7408197e-11,0
3390,2.7408197e-11,0
3391,2.7408197e-11,0
3392,2.7408197e-11,0
3393,2.7408197e-11,0
3394,2.7408197e-11,0
3395,2.7408197e-11,0
3396,2.7408197e-11,0
3397,2.7408197e-11,0
3398,2.7408197e-11,0
3399,2.7408197e-11,0
3400,2.7408197e-11,0
3401,2.7408197e-11,0
3402,2.7408197e-11,0
3403,2.7408197e-11,0
3404,2.7408197e-11,0
3405,2.7408197e-11,0
3406,2.7408197e-11,0
3407,2.7408197e-11,0
3408,2.7408197e-11,0
3409,2.7408197e-11,0
3410,2.7408197e-11,0
3411,2.7408197e-11,0
3412,2.7408197e-11,0
3413,2.7408197e-11,0
3414,2.7408197e-11,0
3415,2.7408197e-11,0
3416,2.7408197e-11,0
3417,2.7408197e-11,0
3418,2.7408197e-11,0
3419,2.7408197e-11,0
3420,2.7408197e-11,0
3421,2.7408197e-11,0
3422,2.7408197e-11,0
3423,2.7408197e-11,0
3424,2.7408197e-11,0
3425,2.7408197e-11,0
3426,2.7408197e-11,0
3427,2.7408197e-11,0
3428,2.7408197e-11,0
3429,2.7408197e-11,0
3430,2.7408197e-11,0
3431,2.7408197e-11,0
3432,2.7408197e-11,0
3433,2.7408197e-11,0
3434,2.7408197e-11,0
3435,2.7408197e-11,0
3436,2.7408197e-11,0
3437,2.7408197e-11,0
3438,2.7408197e-11,0
3439,2.7408197e-11,0
3440,2.7408197e-11,0
3441,2.7408197e-11,0
3442,2.7408197e-11,0
3443,2.7408197e-11,0
3444,2.7408197e-11,0
3445,2.7408197e-11,0
3446,2.7408197e-11,0
3447,2.7408197e-11,0
3448,2.7408197e-11,0
3449,2.7408197e-11,0
3450,2.7408197e-11,0
3451,2.7408197e-11,0
3452,2.7408197e-11,0
3453,2.7408197e-11,0
3454,2.7408197e-11,0
3455,2.7408197e-11,0
3456,2.7408197e-11,0
3457,2.7408197e-11,0
3458,2.7408197e-11,0
3459,2.7408197e-11,0
3460,2.7408197e-11,0
3461,2.7408197e-11,0
3462,2.7408197e-11,0
3463,2.7408197e-11,0
3464,2.7408197e-11,0
3465,2.7408197e-11,0
3466,2.7408197e-11,0
3467,2.7408197e-11,0
3468,2.7408197e-11,0
3469,2.7408197e-11,0
3470,2.7408197e-11,0
3471,2.7408197e-11,0
3472,2.7408197e-11,0
3473,2.7408197e-11,0
3474,2.7408197e-11,0
3475,2.7408197e-11,0
3476,2.7408197e-11,0
3477,2.7408197e-11,0
3478,2.7408197e-11,0
3479,2.7408197e-11,0
3480,2.7408197e-11,0
